bot,coin,entry_price,exit_price,pnl_pct,pnl_usdt,hold_sec,exit_reason,trigger_jump,trigger_window,btc_regime,btc_24h_change,btc_dominance,market_age_days,entry_time,exit_time,max_profit_seen,max_loss_seen
E58-114,MCOIN,0.065020000000000000,0.064920000000000000,-0.1538,-0.15379883,40.0,timer,12.18,1.00,bear,0.1405,56.32,,2026-06-16 18:45:39.233095+00:00,2026-06-16 18:46:19.235421+00:00,0.0000,-0.1538
E58-114,STRM,0.000440900000000000,0.000431600000000000,-2.1093,-2.10932184,40.0,timer,11.00,1.00,bear,0.1405,56.39,,2026-06-16 17:51:49.334768+00:00,2026-06-16 17:52:29.336901+00:00,0.0000,-6.0785
E58-114,SHOT,0.807850000000000000,0.773840000000000000,-4.2099,-4.20993996,40.0,timer,15.72,1.00,bear,0.1405,56.32,,2026-06-16 18:48:25.333374+00:00,2026-06-16 18:49:05.336391+00:00,0.1671,-9.8843
E58-114,BSA,0.001499000000000000,0.001428000000000000,-4.7365,-4.73649099,40.0,timer,11.45,1.00,bear,0.1405,56.39,,2026-06-16 17:58:01.308266+00:00,2026-06-16 17:58:41.310558+00:00,4.5364,-4.8032
E58-114,CS,2.800000000000000000,2.477000000000000000,-11.5357,-11.53571429,40.0,timer,13.20,1.00,bear,0.1405,56.39,,2026-06-16 18:16:36.283994+00:00,2026-06-16 18:17:16.285591+00:00,0.0000,-11.5357
E58-114,OZONE,14.000000000000000000,12.004000000000000000,-14.2571,-14.25714286,40.0,timer,16.63,1.00,bear,0.1405,56.39,,2026-06-16 18:08:06.293008+00:00,2026-06-16 18:08:46.295122+00:00,0.0000,-14.2857
E58-90,OZONE,4.987000000000000000,8.250000000000000000,65.4301,65.43011831,40.0,timer,42.49,10.00,bear,0.1405,56.39,,2026-06-16 17:31:59.344885+00:00,2026-06-16 17:32:39.345946+00:00,65.4301,0.0000
E58-90,CSIGMA,0.024000000000000000,0.039000000000000000,62.5000,62.50000000,40.0,timer,20.00,10.00,bear,0.1405,56.32,,2026-06-16 18:47:42.556272+00:00,2026-06-16 18:48:22.558002+00:00,62.5000,0.0000
E58-90,OZONE,60.000000000000000000,88.660000000000000000,47.7667,47.76666667,40.0,timer,20.00,10.00,bear,0.1405,56.39,,2026-06-16 17:37:43.444319+00:00,2026-06-16 17:38:23.446816+00:00,47.7667,0.0000
E58-90,OZONE,8.099000000000000000,10.701000000000000000,32.1274,32.12742314,40.0,timer,12.99,10.00,bear,0.1405,56.32,,2026-06-16 18:43:18.475566+00:00,2026-06-16 18:43:58.478587+00:00,32.1274,0.0000
E58-90,RBT,31.390000000000000000,38.640000000000000000,23.0965,23.09652756,40.0,timer,20.64,10.00,bear,0.1405,56.39,,2026-06-16 18:21:46.542380+00:00,2026-06-16 18:22:26.544337+00:00,23.0965,0.0000
E58-90,CSIGMA,0.108000000000000000,0.132550000000000000,22.7315,22.73148148,40.0,timer,20.00,10.00,bear,0.1405,56.39,,2026-06-16 17:51:11.429844+00:00,2026-06-16 17:51:51.431204+00:00,22.7315,0.0000
E58-90,CSIGMA,0.022000000000000000,0.027000000000000000,22.7273,22.72727273,40.0,timer,15.85,10.00,bear,0.1405,56.32,0.0,2026-06-16 19:12:46.732383+00:00,2026-06-16 19:13:26.733908+00:00,22.7273,0.0000
E58-90,OZONE,7.872000000000000000,9.599000000000000000,21.9385,21.93851626,40.0,timer,11.33,10.00,bear,0.1405,56.32,0.0,2026-06-16 19:10:20.356868+00:00,2026-06-16 19:11:00.358930+00:00,21.9385,0.0000
E58-90,OZONE,11.500000000000000000,14.000000000000000000,21.7391,21.73913043,40.0,timer,15.01,10.00,bear,0.1405,56.39,,2026-06-16 18:17:13.462304+00:00,2026-06-16 18:17:53.463283+00:00,21.7391,0.0000
E58-90,OZONE,27.000000000000000000,32.000000000000000000,18.5185,18.51851852,40.0,timer,17.39,10.00,bear,0.1405,56.39,,2026-06-16 18:00:10.433753+00:00,2026-06-16 18:00:50.435417+00:00,29.6296,0.0000
E58-90,XRPHAI,0.009040000000000000,0.010430000000000000,15.3761,15.37610619,40.0,timer,13.28,10.00,bear,0.1405,56.39,,2026-06-16 18:08:01.222906+00:00,2026-06-16 18:08:41.224592+00:00,20.6858,-6.3053
E58-90,CS,2.400000000000000000,2.769000000000000000,15.3750,15.37500000,40.0,timer,10.60,10.00,bear,0.1405,56.39,,2026-06-16 18:16:02.324586+00:00,2026-06-16 18:16:42.326938+00:00,16.6667,-1.9833
E58-90,OZONE,13.805000000000000000,15.543000000000000000,12.5896,12.58964143,40.0,timer,10.44,10.00,bear,0.1405,56.32,,2026-06-16 18:33:30.413066+00:00,2026-06-16 18:34:10.414816+00:00,12.5896,0.0000
E58-90,XT,0.000680000000000000,0.000690800000000000,1.5882,1.58823529,40.0,timer,13.71,10.00,bear,0.1405,56.39,,2026-06-16 17:35:15.258239+00:00,2026-06-16 17:35:55.264201+00:00,11.7647,-3.9706
E58-90,CSIGMA,0.034000000000000000,0.034010000000000000,0.0294,0.02941176,40.0,timer,13.30,10.00,bear,0.1405,56.32,,2026-06-16 18:40:40.393139+00:00,2026-06-16 18:41:20.395504+00:00,9.9706,-11.7353
E58-90,UBOX,0.000078000000000000,0.000078000000000000,0.0000,0E-8,40.0,timer,11.43,10.00,bear,0.1405,56.39,,2026-06-16 17:40:54.265000+00:00,2026-06-16 17:41:34.266585+00:00,0.0000,0.0000
E58-90,AIPO,0.001496000000000000,0.001496000000000000,0.0000,0E-8,40.0,timer,24.67,10.00,bear,0.1405,56.39,,2026-06-16 18:01:14.413350+00:00,2026-06-16 18:01:54.414200+00:00,0.0000,0.0000
E58-90,MBD,4.80000000000E-7,4.80000000000E-7,0.0000,0E-8,40.0,timer,11.63,10.00,bear,0.1405,56.39,,2026-06-16 17:57:16.312592+00:00,2026-06-16 17:57:56.314718+00:00,0.0000,0.0000
E58-90,OZONE,12.643000000000000000,12.643000000000000000,0.0000,0E-8,40.0,timer,14.12,10.00,bear,0.1405,56.32,,2026-06-16 18:49:05.457373+00:00,2026-06-16 18:49:45.460601+00:00,0.0000,0.0000
E58-90,ANT,0.000009838000000000,0.000009838000000000,0.0000,0E-8,40.0,timer,19.98,10.00,bear,0.1405,56.39,,2026-06-16 17:56:45.383388+00:00,2026-06-16 17:57:25.385095+00:00,0.0000,0.0000
E58-90,OZONE,15.700000000000000000,15.700000000000000000,0.0000,0E-8,40.0,timer,19.92,10.00,bear,0.1405,56.39,,2026-06-16 18:26:27.546253+00:00,2026-06-16 18:27:07.548000+00:00,0.0000,0.0000
E58-90,OPT,0.000420000000000000,0.000420000000000000,0.0000,0E-8,40.0,timer,13.51,10.00,bear,0.1405,56.32,,2026-06-16 18:44:22.434665+00:00,2026-06-16 18:45:02.436691+00:00,0.0000,0.0000
E58-90,OZONE,9.900000000000000000,9.900000000000000000,0.0000,0E-8,40.0,timer,16.75,10.00,bear,0.1405,56.32,0.0,2026-06-16 18:55:45.285864+00:00,2026-06-16 18:56:25.289588+00:00,0.0000,0.0000
E58-90,OPT,0.000370000000000000,0.000370000000000000,0.0000,0E-8,40.0,timer,19.35,10.00,bear,0.1405,56.32,,2026-06-16 18:32:49.514479+00:00,2026-06-16 18:33:29.517379+00:00,0.0000,0.0000
E58-90,EON,0.003756000000000000,0.003756000000000000,0.0000,0E-8,40.0,timer,16.68,10.00,bear,0.1405,56.32,0.0,2026-06-16 19:10:24.515224+00:00,2026-06-16 19:11:04.517384+00:00,0.0000,0.0000
E58-90,OBI,0.000172300000000000,0.000172300000000000,0.0000,0E-8,40.0,timer,14.11,10.00,bear,0.1405,56.39,,2026-06-16 18:04:49.300263+00:00,2026-06-16 18:05:29.301824+00:00,0.0000,0.0000
E58-90,TRCR,0.001923500000000000,0.001923500000000000,0.0000,0E-8,40.0,timer,12.65,10.00,bear,0.1405,56.32,0.0,2026-06-16 19:04:06.526168+00:00,2026-06-16 19:04:46.527816+00:00,0.0000,0.0000
E58-90,MCOIN,0.065020000000000000,0.064920000000000000,-0.1538,-0.15379883,40.0,timer,12.18,10.00,bear,0.1405,56.32,,2026-06-16 18:45:39.283073+00:00,2026-06-16 18:46:19.290043+00:00,0.0000,-0.1538
E58-90,SHOT,0.810390000000000000,0.798490000000000000,-1.4684,-1.46842878,40.0,timer,10.74,10.00,bear,0.1405,56.32,,2026-06-16 18:48:15.217209+00:00,2026-06-16 18:48:55.225416+00:00,0.9514,-13.8551
E58-90,STRM,0.000440900000000000,0.000431600000000000,-2.1093,-2.10932184,40.0,timer,11.09,10.00,bear,0.1405,56.39,,2026-06-16 17:51:49.398748+00:00,2026-06-16 17:52:29.399924+00:00,0.0000,-6.0785
E58-90,BSA,0.001499000000000000,0.001428000000000000,-4.7365,-4.73649099,40.0,timer,11.45,10.00,bear,0.1405,56.39,,2026-06-16 17:58:01.379920+00:00,2026-06-16 17:58:41.382205+00:00,4.5364,-4.8032
E58-90,XT,0.000860000000000000,0.000806700000000000,-6.1977,-6.19767442,40.0,timer,10.26,10.00,bear,0.1405,56.39,,2026-06-16 17:46:49.259889+00:00,2026-06-16 17:47:29.271570+00:00,1.5814,-8.0698
