bot_name,method,params,position_id,coin,category,status,direction,entry_price,exit_price,quantity,total_invested_usd,total_sold_usd,pnl_usd,pnl_pct,is_clean_win,dca_count,entry_time,exit_time,hold_hours,tp_armed,peak_price,last_buy_price,pos_tp_pct,pos_dca_pct,pos_trail_pct,is_paper,sequence_number,coin_trade_number,btc_price_at_entry,btc_sma50_at_entry,btc_24h_change_pct,btc_regime,btc_dominance
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",1002,XEN,micro,closed,long,4.629000000E-9,4.810000000E-9,21602937999.56794400,100.00000000,103.91013178,3.9101,3.91,1,0,2026-06-10 08:17:38.547346,2026-06-10 21:02:42.869296,12.75,True,4.960000000E-9,4.629000000E-9,20.00,15.00,3.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",1246,LFI,micro,closed,long,0.000094860000000000,0.000103280000000000,1054185.11490618,100.00000000,108.87623867,8.8762,8.88,1,0,2026-06-10 08:20:03.203562,2026-06-10 16:59:44.040325,8.66,True,0.000107660000000000,0.000094860000000000,8.00,15.00,3.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",1481,PLB,micro,closed,long,0.507600000000000000,0.531400000000000000,197.00551615,100.00000000,104.68873128,4.6887,4.69,1,0,2026-06-10 08:22:27.567330,2026-06-15 08:30:27.767852,120.13,True,0.560000000000000000,0.507600000000000000,8.00,15.00,3.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",1708,GUA,micro,closed,long,0.807310000000000000,0.886120000000000000,123.86815474,100.00000000,109.76204928,9.7620,9.76,1,0,2026-06-10 08:24:52.825311,2026-06-10 10:36:45.731928,2.20,True,0.941580000000000000,0.807310000000000000,8.00,15.00,5.20,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",1933,PHB,micro,closed,long,0.004275000000000000,0.004420000000000000,23391.81286550,100.00000000,103.39181287,3.3918,3.39,1,0,2026-06-10 08:27:16.502527,2026-06-10 09:01:58.684813,0.58,True,0.004635000000000000,0.004275000000000000,8.00,15.00,4.10,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",2158,TRVL,micro,closed,long,0.000800500000000000,0.000845100000000000,124921.92379763,100.00000000,105.57151780,5.5715,5.57,1,0,2026-06-10 08:29:41.436474,2026-06-12 20:00:31.224708,59.51,True,0.000873400000000000,0.000800500000000000,8.00,15.00,3.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",2383,ES,micro,open,long,0.032540000000000000,,3073.14074985,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 08:32:11.046281,,127.40,False,,0.032540000000000000,8.00,15.00,3.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",2608,AWF,micro,closed,long,0.001311000000000000,0.001468000000000000,76277.65064836,100.00000000,111.97559115,11.9756,11.98,1,0,2026-06-10 08:34:37.326532,2026-06-10 20:06:26.921598,11.53,True,0.001561000000000000,0.001311000000000000,8.00,15.00,5.90,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",2846,SENS,micro,closed,long,0.000630000000000000,0.000620000000000000,158730.15873016,100.00000000,98.41269841,-1.5873,-1.59,0,0,2026-06-10 08:37:06.463282,2026-06-10 09:14:37.025102,0.63,True,0.000680000000000000,0.000630000000000000,8.00,15.00,8.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",3070,PLAY,micro,closed,long,0.046949662489946226,0.047670000000000000,6389.82229242,300.00000000,304.60282868,4.6028,1.53,0,2,2026-06-10 08:39:38.224128,2026-06-12 17:17:03.299268,56.62,True,0.088550000000000000,0.033090000000000000,8.00,15.00,8.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",3294,JCT,micro,closed,long,0.005892000000000000,0.006157000000000000,16972.16564834,100.00000000,104.49762390,4.4976,4.50,1,0,2026-06-10 08:42:15.286780,2026-06-10 13:01:50.719481,4.33,True,0.006404000000000000,0.005892000000000000,8.00,15.00,3.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",3510,RBT,micro,closed,long,14.020000000000000000,15.000000000000000000,7.13266762,100.00000000,106.99001430,6.9900,6.99,1,0,2026-06-10 08:44:47.394490,2026-06-10 09:12:02.886446,0.45,True,18.020000000000000000,14.020000000000000000,5.00,1.00,2.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",3713,STOS,micro,open,long,0.007372244623655030,,27128.77966071,200.00000000,0E-8,-200.0000,-100.00,0,1,2026-06-10 08:47:31.970841,,127.15,False,,0.006730000000000000,8.00,15.00,3.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",3914,BOS,micro,closed,long,0.000068000000000000,0.000069000000000000,1470588.23529412,100.00000000,101.47058824,1.4706,1.47,1,0,2026-06-10 08:50:21.448857,2026-06-11 08:57:10.178512,24.11,True,0.000072000000000000,0.000068000000000000,8.00,15.00,3.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",4112,FORM,micro,closed,long,0.226800000000000000,0.232500000000000000,440.91710758,100.00000000,102.51322751,2.5132,2.51,1,0,2026-06-10 08:53:32.725448,2026-06-12 07:44:11.143713,46.84,True,0.239900000000000000,0.226800000000000000,8.00,15.00,3.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",4301,ATWO,micro,closed,long,0.001600000000000000,0.001630000000000000,62500.00000000,100.00000000,101.87500000,1.8750,1.88,1,0,2026-06-10 08:56:59.882631,2026-06-10 11:29:55.414920,2.55,True,0.001690000000000000,0.001600000000000000,5.00,1.00,2.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",4491,UBOX,micro,closed,long,0.000323000000000000,0.000324000000000000,309597.52321981,100.00000000,100.30959752,0.3096,0.31,1,0,2026-06-10 09:00:35.599871,2026-06-10 10:03:29.048872,1.05,True,0.000354000000000000,0.000323000000000000,8.00,15.00,8.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",4670,GACHA,micro,closed,long,0.000235300000000000,0.000240000000000000,424989.37526562,100.00000000,101.99745006,1.9975,2.00,1,0,2026-06-10 09:04:13.157345,2026-06-10 12:23:21.143177,3.32,True,0.000273900000000000,0.000235300000000000,8.00,15.00,8.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",4878,PHB,micro,closed,long,0.004128737397983977,0.004150000000000000,48440.95923796,200.00000000,201.02998084,1.0300,0.51,0,1,2026-06-10 09:07:51.905667,2026-06-10 14:38:25.294931,5.51,True,0.004350000000000000,0.003772000000000000,8.00,15.00,4.10,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",5112,VRA,micro,closed,long,0.000006076000000000,0.000006748000000000,16458196.18169849,100.00000000,111.05990783,11.0599,11.06,1,0,2026-06-10 09:10:41.064428,2026-06-10 11:22:11.199441,2.19,True,0.000007750000000000,0.000006076000000000,8.00,15.00,3.00,True,1,1,,,,,
E31-1,E31,"{""noise_cov"": 0.01, ""deviation_pct"": 3.0}",5358,ANT,micro,closed,long,0.000031023000000000,0.000054558000000000,3223414.88572994,100.00000000,175.86306934,75.8631,75.86,1,0,2026-06-10 09:13:15.701283,2026-06-13 00:36:24.707078,63.39,True,0.000058428000000000,0.000031023000000000,8.00,15.00,3.00,True,1,1,,,,,
