bot,coin,entry_price,exit_price,pnl_pct,pnl_usdt,hold_sec,exit_reason,trigger_jump,trigger_window,btc_regime,btc_24h_change,btc_dominance,market_age_days,entry_time,exit_time,max_profit_seen,max_loss_seen
E58v2-118,CLAW,0.005280000000000000,0.005920000000000000,12.1212,12.12121212,300.0,trailing_stop,4.00,3.00,bear,-0.9431,56.03,0.0,2026-06-18 11:00:38.869859+00:00,2026-06-18 11:00:57.390777+00:00,21.2311,-3.7879
E58v2-118,SHOT,0.588070000000000000,0.655000000000000000,11.3813,11.38129814,300.0,trailing_stop,4.00,3.00,bear,0.1405,56.28,0.0,2026-06-17 16:01:29.515504+00:00,2026-06-17 16:01:46.251951+00:00,19.8837,-0.1837
E58v2-118,XRPHAI,0.009040000000000000,0.009970000000000000,10.2876,10.28761062,300.0,trailing_stop,4.00,3.00,bear,,,,2026-06-16 18:08:01.359925+00:00,2026-06-16 18:12:43.285694+00:00,20.6858,-6.3053
E58v2-118,SNFT,0.003934000000000000,0.004323000000000000,9.8882,9.88815455,300.0,timeout,4.00,3.00,bear,0.1405,56.22,0.0,2026-06-17 14:56:02.705277+00:00,2026-06-17 14:58:04.365570+00:00,10.9812,-0.4321
E58v2-118,CLAW,0.008700000000000000,0.009500000000000000,9.1954,9.19540230,300.0,trailing_stop,4.00,3.00,bear,0.1405,56.28,0.0,2026-06-17 16:03:37.397821+00:00,2026-06-17 16:04:04.418780+00:00,16.0920,0.0000
E58v2-118,CLAW,0.023900000000000000,0.025900000000000000,8.3682,8.36820084,300.0,trailing_stop,4.00,3.00,bear,0.1405,56.12,0.0,2026-06-17 12:22:49.671645+00:00,2026-06-17 12:23:08.417825+00:00,20.5021,-1.2552
E58v2-118,ESPORTS,0.157510000000000000,0.170530000000000000,8.2661,8.26614183,300.0,timeout,4.00,3.00,bear,0.1405,56.12,0.0,2026-06-17 12:56:43.562715+00:00,2026-06-17 13:01:43.564486+00:00,10.0882,-2.5395
E58v2-118,SYN,0.136050000000000000,0.146680000000000000,7.8133,7.81330393,300.0,trailing_stop,4.00,3.00,bear,-0.9431,55.91,0.0,2026-06-19 04:16:19.483096+00:00,2026-06-19 04:16:30.331551+00:00,14.2889,-1.2201
E58v2-118,CLAW,0.013900000000000000,0.014900000000000000,7.1942,7.19424460,300.0,trailing_stop,4.00,3.00,bear,0.1405,56.12,0.0,2026-06-17 12:02:48.534101+00:00,2026-06-17 12:03:57.284318+00:00,14.3885,-1.4388
E58v2-118,CS,2.400000000000000000,2.544100000000000000,6.0042,6.00416667,300.0,trailing_stop,4.00,3.00,bear,,,,2026-06-16 18:16:02.437994+00:00,2026-06-16 18:16:20.323061+00:00,15.4167,-1.9833
E58v2-118,XT,0.000530000000000000,0.000560400000000000,5.7358,5.73584906,300.0,trailing_stop,4.00,3.00,bear,-0.9431,55.98,0.0,2026-06-18 16:00:40.440419+00:00,2026-06-18 16:01:37.259447+00:00,12.2830,0.0000
E58v2-118,ESPORTS,0.133120000000000000,0.139250000000000000,4.6049,4.60486779,300.0,trailing_stop,4.00,3.00,bear,-0.9431,56.04,0.0,2026-06-18 12:16:26.354072+00:00,2026-06-18 12:17:47.272493+00:00,11.5535,0.0000
E58v2-118,DUEL,0.000026880000000000,0.000028040000000000,4.3155,4.31547619,300.0,timeout,4.00,3.00,bear,0.1405,56.29,0.0,2026-06-17 00:40:43.512289+00:00,2026-06-17 00:45:43.533999+00:00,4.3155,0.0000
E58v2-118,XRPHAI,0.010890000000000000,0.011320000000000000,3.9486,3.94857668,300.0,trailing_stop,4.00,3.00,bear,0.1405,56.14,0.0,2026-06-17 10:36:02.625798+00:00,2026-06-17 10:37:37.297445+00:00,13.8659,0.0000
E58v2-118,NSG,0.009040000000000000,0.009360000000000000,3.5398,3.53982301,300.0,trailing_stop,4.00,3.00,bear,-0.9431,55.90,0.0,2026-06-19 03:48:28.465298+00:00,2026-06-19 03:49:10.371144+00:00,11.7257,0.0000
E58v2-118,HGG,0.000128100000000000,0.000132000000000000,3.0445,3.04449649,300.0,timeout,4.00,3.00,bear,-0.9431,56.12,0.0,2026-06-18 07:24:16.393601+00:00,2026-06-18 07:29:16.395402+00:00,3.0445,-1.9516
E58v2-118,SN3,0.000618200000000000,0.000635400000000000,2.7823,2.78227111,300.0,trailing_stop,4.00,3.00,bear,0.1405,56.26,0.0,2026-06-16 19:59:14.495511+00:00,2026-06-16 19:59:44.288806+00:00,8.5409,-2.8470
E58v2-118,WATT,0.063440000000000000,0.065170000000000000,2.7270,2.72698613,300.0,trailing_stop,4.00,3.00,bear,-2.5912,56.11,0.0,2026-06-18 00:19:52.387867+00:00,2026-06-18 00:21:38.361685+00:00,8.6066,0.0000
E58v2-118,TRCR,0.000804700000000000,0.000825000000000000,2.5227,2.52267926,300.0,trailing_stop,4.00,3.00,bear,-0.9431,56.04,0.0,2026-06-18 12:18:04.402155+00:00,2026-06-18 12:21:02.275674+00:00,8.0651,0.0000
E58v2-118,MEEP,0.000040000000000000,0.000041000000000000,2.5000,2.50000000,300.0,trailing_stop,4.00,3.00,bear,-0.9431,55.91,0.0,2026-06-19 04:31:34.461011+00:00,2026-06-19 04:33:44.341479+00:00,10.0000,0.0000
